text,intent,label
i have to change an item of order {{Order Number}} will uhelp me,change_order,1
how can i talk wiht customer service,contact_customer_service,0
can I see if there is anything new on the refund?,track_refund,0
I am trying to see when my package is going to arrive,delivery_period,0
i want help to inform of a registration issue,registration_problems,0
can uhelp me see the currnt status of order {{Order Number}},track_order,0
can i see the cancellation charges,check_cancellation_fee,0
I don't know what I need to do to talk with an operator,contact_human_agent,0
assistance informing of an error with onlinepayment,payment_issue,1
what do i have to do to recover my user account key,recover_password,1
get bill fromMr. Smith,get_invoice,0
I do not know what to do to contact a damn operator,contact_human_agent,0
can I leave a comment about a service?,review,0
notify of problems creating user,registration_problems,0
how to check if there are any news on my rebate?,track_refund,0
i dont know what to do to cancel a freemium account,delete_account,1
"I don't use the gold account, can I remove it?",delete_account,1
need assistance seeingg the termination charges,check_cancellation_fee,0
help me entering a secondary delivery address,set_up_shipping_address,1
do ya deliver to {{Delivery City}},delivery_options,0
I want assistance to set the new shipping address up,set_up_shipping_address,1
I need help seeing what hours I can call customer service,contact_customer_service,0
can ya help me to see the ETA of purchase {{Order Number}},track_order,0
I am trying to see in which cases can I ask to be refunded,check_refund_policy,0
where do I download my invoice from {{Person Name}}?,get_invoice,0
i dont know what i have to do to talk with customer service,contact_customer_service,0
where do I list the available payment options?,check_payment_methods,0
do you have a way to leave a comment about your company?,review,0
I don't know how I can leave feedback for your company,review,0
is there an address to submit an opinion for ur company,review,0
ya have a free of charge number to reach customer service,contact_customer_service,0
how could I notify of a sign-up issue?,registration_problems,0
"I need to change to the {{Account Category}} account, how to do it?",switch_account,1
want help to report issues with signup,registration_problems,0
i dont know how to recover the key of my user,recover_password,1
there are errors trying to update my shipping address,change_shipping_address,1
"I forgot my user password, help me to reset it",recover_password,1
I try to lodge a complaint against  your company,complaint,0
I need help chatting with an operator,contact_human_agent,0
order  {{Order Number}} status,track_order,0
know if there is anything new on the rebate,track_refund,0
help me to check at what tiem I can call customer assistance,contact_customer_service,0
i have to check how long reimbursements take i need help,check_refund_policy,0
what do I need to do to contact an agent?,contact_human_agent,0
how to see the termination penalty,check_cancellation_fee,0
open a {{Account Category}} account,create_account,1
could uhlep me to change my goddamn address,change_shipping_address,1
I don't know how to notify of an error with a sign-up,registration_problems,0
I want help leaving a comment for a service,review,0
help me getting in touch with customer assistance,contact_customer_service,0
where can i inform of problems with online paymeny,payment_issue,1
help me notify of an sign-up error,registration_problems,0
i dont know what to do to reset the key of my user account,recover_password,1
help entering a different shipping address,set_up_shipping_address,1
I want assistance to change to the freemium account,switch_account,1
i do not knwo how to cancel order {{Order Number}},cancel_order,1
assistance to earn some of ur prouct,place_order,1
question about cancelling purchase {{Order Number}},cancel_order,1
what do I have to do to file a goddamn customer claim?,complaint,0
I want help resetting my access key,recover_password,1
"I have got to see how long refunds take, will you help me?",check_refund_policy,0
could you help me submitting a delivery address?,set_up_shipping_address,1
assistance ot check how long reimbursements take,check_refund_policy,0
can you help me inform of a problem with payment?,payment_issue,1
I am calling to download the bill #12588,get_invoice,0
opening new pro account for daughter,create_account,1
create gold cacount,create_account,1
help to see what hours I can reach customer service,contact_customer_service,0
i have to contact customer assistance how to do it,contact_customer_service,0
I'd like to see how long refunds  take help me,check_refund_policy,0
"I bought some item, cancel order {{Order Number}}",cancel_order,1
need help with canceling purchase {{Order Number}},cancel_order,1
I am trying to speak to fucking customer support,contact_customer_service,0
I don't know what I have to do to file a customer complaint,complaint,0
can ya hlp me talk to an assistant,contact_human_agent,0
"I need to cancel a {{Account Type}} account, could you help me?",delete_account,1
